"","age","sex","marital_status","race","edu","wage"
"524685",60,2,0,1,8,9.61613875787447
"598365",57,1,0,1,14,7.20414929203594
"434601",33,1,0,1,15,7.02553831463852
"103192",37,1,0,1,8,9.02220192986066
"521178",50,2,0,1,12,8.98782162543081
"316556",31,2,0,1,12,7.29641326877392
"496394",57,1,0,1,17,9.99218500729742
"407730",35,1,0,1,18,9.88098628718961
"403106",39,1,0,1,13,9.39307850865535
"357948",31,1,0,1,10,8.82541291508557
"496728",31,1,0,1,19,9.71141864428729
"386977",30,2,0,2,12,9.35053700246947
"435568",31,1,0,1,13,8.88253050843362
"365606",30,2,0,1,14,9.51081526622672
"408297",53,1,0,1,10,9.99902497924519
"457804",40,1,0,1,12,9.95060965960486
"313932",35,2,0,1,12,9.08760760659389
"29785",30,1,0,1,15,8.00803284696931
"108325",50,2,0,1,17,9.95251578360348
"297273",59,1,0,1,9,9.68065645240396
"524327",46,2,0,1,12,9.08421009483197
"32531",39,1,0,1,14,9.35053700246947
"487998",32,1,0,2,12,8.03430693633949
"348524",55,1,0,1,12,9.99902497924519
"598961",30,1,0,1,14,9.00638651505511
"496901",31,2,0,1,13,9.557823197546
"133803",34,2,0,2,13,9.04840950482996
"559693",42,2,0,2,12,8.13885675069633
"335519",38,2,0,1,13,9.45602788772529
"199938",38,2,0,1,4,8.85437945877111
"181445",44,1,0,1,12,9.85245738142335
"400170",52,1,0,1,12,7.34923082461333
"521862",31,1,0,1,12,9.61613875787447
"429061",44,2,0,2,12,9.68065645240396
"379978",35,2,0,1,12,8.70034773451408
"133774",57,2,0,1,9,9.24038449332456
"562546",31,1,0,1,10,9.47308917788275
"441070",52,1,0,1,12,8.24407127029579
"199594",45,1,0,1,16,9.33122968925164
"395809",37,1,0,1,12,9.30610499396056
"269405",44,2,0,1,8,8.45212119467252
"107429",39,2,0,2,13,9.68065645240396
"225349",39,2,0,2,12,8.51819269174932
"595359",36,1,0,1,13,9.26530193005016
"454684",56,1,0,1,16,10.5454730090001
"19800",40,2,0,1,12,8.98782162543081
"341592",54,2,0,1,17,9.68065645240396
"414081",52,1,0,2,6,8.61341204915678
"309987",35,2,0,1,2,9.04840950482996
"542134",30,2,0,1,16,10.6455439377989
"376430",46,2,0,1,10,8.98782162543081
"164536",44,2,0,1,12,10.1066324573436
"214347",39,1,0,2,5,6.14203740558736
"122451",47,2,0,2,12,8.94832604627298
"592364",31,2,0,1,18,8.8685540405312
"493198",41,2,0,1,16,9.30246366085199
"374898",47,1,0,1,12,9.72943174015921
"231487",50,2,0,2,9,8.49801037199946
"397760",33,2,0,1,19,9.73240262766816
"385549",30,1,0,1,12,9.61613875787447
"412353",55,1,0,1,3,8.01466637046494
"8781",36,1,0,1,16,9.52843040059935
"201043",32,2,0,1,16,9.32589871261045
"271055",56,1,0,1,10,9.21880445038831
"160683",30,1,0,1,16,9.79840477608298
"168885",35,2,0,1,18,9.88353991472643
"584424",32,1,0,1,16,9.5130342020484
"454926",49,1,0,2,12,9.09211974058875
"532583",30,1,0,1,17,9.30610499396056
"397083",50,2,0,1,12,9.59321898141155
"347893",54,1,0,1,12,9.85560947229166
"187011",49,2,0,1,12,8.92332474406756
"371395",30,1,0,1,12,9.61613875787447
"470876",53,2,0,1,12,9.79840477608298
"62792",33,1,0,1,15,9.86396679437384
"282827",59,2,0,1,12,8.65259782842244
"208344",41,1,0,1,12,8.85437945877111
"597920",37,1,0,1,12,8.65259782842244
"445743",51,2,0,1,12,9.71444344998135
"386547",47,2,0,1,12,9.95251578360348
"173989",36,1,0,1,11,9.61613875787447
"329548",43,2,0,1,12,8.62604759632832
"476892",30,1,0,1,16,8.85437945877111
"204084",31,1,0,2,12,8.85437945877111
"564079",55,2,0,2,10,9.12750209366718
"490348",46,1,0,2,8,8.81951754060489
"33620",59,2,0,1,12,8.20111164444276
"300250",54,1,0,1,14,7.5522372875608
"140499",35,1,0,1,12,9.19877373560472
"119582",54,1,0,1,9,10.3736474195761
"579947",32,2,0,1,12,9.41368929596221
"430618",32,2,0,2,15,5.72031177660741
"582294",30,1,0,1,12,9.09099361434362
"557493",37,1,0,1,12,9.19877373560472
"316588",52,2,0,1,12,8.55737498104907
"410527",30,1,0,1,16,8.98782162543081
"291900",30,2,0,1,16,9.04369529456724
"126253",33,1,0,2,10,8.60611940061064
"166655",39,2,0,2,11,7.49831587076698
"564224",37,1,0,2,10,7.72090525193678
"486215",30,2,0,2,12,9.79562390666018
"198629",45,2,0,1,16,11.2252433925184
"208519",33,1,0,1,16,9.79840477608298
"280296",30,1,0,2,8,5.89989735358249
"122908",57,2,0,2,7,6.00388706710654
"281091",32,1,0,1,15,8.78032639094661
"470258",37,1,0,1,16,7.39326309476384
"245652",49,2,0,1,12,9.54716968769421
"118661",37,2,0,1,20,9.10553525761006
"313342",35,1,0,1,16,9.21084024701783
"444136",56,2,0,1,12,8.8209946457479
"183968",49,2,0,1,12,8.9457235724554
"148403",51,1,0,1,12,9.80945156060953
"48586",33,2,0,2,14,9.02821879518489
"474439",43,2,0,1,19,8.85437945877111
"28589",33,2,0,2,17,10.1621912792489
"83564",40,1,0,1,8,10.0263686819119
"89314",32,1,0,1,14,9.10553525761006
"553472",58,1,0,1,12,9.46070990954398
"297649",30,1,0,1,12,7.44132038971762
"191359",33,1,0,1,12,9.68812614166397
"465699",32,1,0,1,12,9.35919131870854
"590762",42,2,0,1,12,9.25004173882773
"515616",32,2,0,1,16,9.02701831484864
"2582",30,1,0,1,18,9.37203396097417
"289221",35,2,0,1,15,9.79840477608298
"124488",59,2,0,1,13,10.3648602925826
"481977",35,2,0,1,12,8.86996051052395
"406306",60,2,0,1,11,9.79840477608298
"536333",31,2,0,1,12,9.03658204584272
"586218",40,2,0,1,16,9.97604074521784
"346016",33,2,0,1,12,9.45289431681022
"147585",47,2,0,1,12,9.64956257688248
"192347",51,2,0,1,12,9.39307850865535
"298441",30,2,0,1,20,8.79558221695643
"198743",45,2,0,2,8,8.41294317004244
"219229",37,2,0,1,16,9.68502054910582
"220281",40,1,0,1,6,9.21084024701783
"338311",34,2,0,1,12,8.74592112102435
"339454",55,2,0,1,8,9.23356849809539
"415343",33,2,0,1,19,9.6868850617653
"62247",40,1,0,1,16,9.5313363234579
"352226",31,2,0,1,12,9.07050342678838
"290249",31,2,0,2,12,8.69701161799207
"386666",59,2,0,1,11,9.61613875787447
"378636",45,2,0,1,12,9.05660627203414
"143126",46,2,0,1,19,10.3210459083317
"238941",51,2,0,2,9,8.41294317004244
"505329",39,1,0,1,12,9.7394969524269
"293197",34,1,0,1,9,9.10553525761006
"143295",34,2,0,1,12,9.05310159554969
"13440",32,1,0,1,15,9.64244741103077
"380799",38,1,0,1,14,9.90373752129133
"9667",40,2,0,1,15,8.51819269174932
"505199",33,2,0,1,14,5.10594547390058
"499353",60,2,0,1,12,9.21084024701783
"565687",32,1,0,2,9,9.35053700246947
"90854",50,1,0,2,10,4.8283137373023
"379515",49,1,0,1,7,8.96251983294953
"337540",42,1,0,1,12,9.68750579424954
"115953",36,1,0,1,20,8.29529885950246
"168459",54,2,0,2,10,9.19877373560472
"131080",30,2,0,1,12,7.65207074611648
"446666",32,1,0,1,12,9.30610499396056
"532372",30,1,0,1,12,9.61613875787447
"288938",30,2,0,2,15,9.23356849809539
"173308",34,1,0,1,12,9.39307850865535
"152359",55,1,0,1,16,10.2553760597409
"382355",30,1,0,1,12,9.44659756243577
"520232",38,2,0,1,15,10.0687901041605
"458637",30,1,0,1,12,10.086017420965
"551402",43,1,0,2,9,7.86518795418747
"172594",54,2,0,1,14,7.49831587076698
"507925",60,2,0,1,16,9.65213740933174
"323508",51,1,0,1,12,9.87328604380301
"325043",32,1,0,1,10,6.69084227741856
"195613",34,1,0,1,12,8.51819269174932
"162183",34,1,0,1,12,9.39307850865535
"32086",45,1,0,1,15,9.10108338603923
"407131",32,1,0,1,12,9.21084024701783
"16635",45,2,0,1,12,9.89621114356535
"377980",30,1,0,1,12,9.21084024701783
"317118",33,1,0,1,12,7.6377164326648
"168815",31,2,0,1,16,8.85437945877111
"324943",32,2,0,1,16,9.55499334068759
"476345",57,2,0,1,9,8.32724260745779
"192186",30,1,0,1,13,8.99900186611174
"53606",30,2,0,1,18,9.68065645240396
"385677",56,2,0,1,10,8.45212119467252
"315266",60,1,0,1,19,9.95251578360348
"16102",42,1,0,1,12,9.79840477608298
"254080",30,1,0,1,15,8.51819269174932
"26340",40,1,0,1,12,9.79840477608298
"418430",30,2,0,1,19,9.21283725217477
"568765",36,2,0,1,12,4.97673374242057
"393131",36,1,0,1,12,9.47308917788275
"18385",30,1,0,1,18,10.203777313027
"410026",37,2,0,1,12,9.96857279919206
"489334",31,2,0,1,14,8.36053938137086
"242851",33,1,0,2,14,9.10553525761006
"85792",44,2,0,1,20,8.19007704971905
"505286",33,2,0,1,17,9.39307850865535
"171066",52,2,0,1,12,9.5822486965555
"169581",48,1,0,1,20,8.29529885950246
"514193",36,2,0,1,16,10.3635986617576
"553324",39,2,0,1,16,9.79840477608298
"591331",31,1,0,1,15,9.51524822509303
"178565",45,2,0,1,12,6.26339826259162
"6759",30,2,0,1,14,9.17003907520266
"127674",37,1,0,2,12,9.85245738142335
"557257",56,2,0,1,12,8.97144846369383
"79807",30,2,0,1,16,9.28219580907661
"254329",47,1,0,1,8,4.74493212836325
"171096",30,1,0,1,14,9.7412626974413
"303874",30,2,0,1,12,8.73472100394481
"344840",51,1,0,1,8,9.73654709778048
"407316",51,1,0,1,10,9.39307850865535
"58021",44,2,0,2,11,8.51819269174932
"98653",51,1,0,1,16,9.43388384331172
"295566",60,2,0,1,12,8.38594490480628
"108455",30,1,0,1,20,10.13994211791
"408431",41,2,0,1,12,8.91931939825889
"380678",60,2,0,1,8,9.42343358743689
"578045",58,2,0,1,12,5.10594547390058
"104904",43,2,0,1,12,9.81492952555434
"167488",35,1,0,1,7,9.18245516848665
"496752",50,2,0,1,12,9.47308917788275
"295657",30,1,0,1,8,9.8540346688166
"497172",46,2,0,1,12,9.68065645240396
"531602",54,1,0,1,9,9.66364280949851
"448222",58,1,0,1,12,9.62145615159316
"104357",36,1,0,1,16,10.4632461874113
"253074",30,1,0,1,12,9.39307850865535
"149599",55,2,0,2,12,8.20111164444276
"506952",55,1,0,1,12,9.86500656571785
"269571",31,2,0,1,16,9.43388384331172
"217064",34,1,0,1,14,9.47308917788275
"106879",36,1,0,1,8,8.55737498104907
"20745",36,1,0,1,12,9.39224517527379
"344925",43,1,0,1,18,8.67675776108758
"312231",55,2,0,1,14,9.11877317845069
"117485",37,2,0,1,6,8.92332474406756
"326528",38,2,0,1,17,9.81054955687686
"529813",30,2,0,1,13,8.29529885950246
"496906",31,2,0,1,12,10.5133889844928
"129637",53,1,0,1,16,10.7790604511317
"134532",36,2,0,1,12,9.36005264520451
"513720",48,2,0,1,12,9.34180713471849
"440455",57,1,0,1,19,7.31654817718298
"409137",48,1,0,1,12,8.81951754060489
"295537",30,1,0,1,14,10.0607049537342
"85963",33,2,0,1,12,9.2276890103108
"482574",44,1,0,1,12,9.68812614166397
"428749",33,1,0,1,18,10.126831083853
"52251",56,2,0,2,16,9.28868933838716
"61053",38,2,0,1,12,8.92332474406756
"314344",35,2,0,1,13,8.29529885950246
"121682",57,1,0,2,12,9.84718171632503
"40668",51,2,0,1,12,9.65342234365565
"431198",30,1,0,1,12,9.51966161953144
"100862",30,1,0,1,17,9.37627844951961
"375134",45,2,0,1,12,9.03658204584272
"339697",48,1,0,1,9,8.98782162543081
"389002",31,2,0,1,16,9.43388384331172
"303348",53,1,0,1,11,9.39307850865535
"227169",30,1,0,1,12,9.30610499396056
"134402",42,1,0,1,14,9.73477299914839
"336846",30,1,0,1,14,9.55640927012769
"294954",33,1,0,1,17,9.7412626974413
"414509",33,2,0,2,12,9.17730051789798
"134756",51,2,0,1,12,9.47308917788275
"99685",30,1,0,1,14,9.90373752129133
"165206",57,1,0,1,12,10.126831083853
"590878",56,2,0,1,10,8.57640505104808
"72551",60,2,0,1,16,9.61613875787447
"13844",31,1,0,1,8,7.86518795418747
"421121",39,2,0,1,17,9.79840477608298
"161110",49,1,0,1,11,9.68812614166397
"18499",36,2,0,1,6,5.50125821054473
"389661",44,1,0,1,12,9.58911921482184
"57820",36,2,0,2,18,9.56836440548421
"215809",31,1,0,1,14,8.00803284696931
"352478",48,2,0,1,12,9.58362658172011
"532245",33,1,0,1,17,9.78329536720772
"238676",30,1,0,2,12,9.39307850865535
"273201",32,2,0,2,16,9.25004173882773
"530037",58,1,0,1,12,7.60837447438078
"373927",31,2,0,1,12,9.10553525761006
"513679",45,2,0,1,19,8.43489794868941
"333705",33,1,0,1,12,9.65534665470488
"562432",58,2,0,1,12,9.55002173953834
"422554",53,2,0,1,14,9.99902497924519
"358138",33,1,0,1,12,9.2596066132791
"199303",32,1,0,2,13,9.52186103390781
"169875",42,2,0,2,12,8.29529885950246
"97992",31,2,0,1,13,9.21084024701783
"109520",34,2,0,1,17,8.45212119467252
"597153",42,2,0,1,12,8.19007704971905
"538225",31,1,0,1,10,8.78032639094661
"289013",31,1,0,2,12,8.98782162543081
"330455",39,2,0,2,14,6.37161184723186
"139217",37,1,0,1,12,9.22276289197474
"165298",52,2,0,1,16,9.90373752129133
"292230",52,2,0,1,12,8.86996051052395
"579719",38,1,0,1,10,8.93524541502987
"368610",37,1,0,1,12,9.47308917788275
"159526",54,1,0,1,8,9.47000869797276
"522574",34,1,0,1,10,8.85437945877111
"519130",38,2,0,1,12,9.36091323045556
"41015",35,1,0,1,8,8.07868822922987
"142583",56,2,0,1,12,8.97144846369383
"378694",44,1,0,1,20,8.53797573059877
"574224",40,1,0,1,12,9.53061063402112
"215033",59,2,0,1,12,9.30610499396056
"122819",45,2,0,2,10,9.39307850865535
"163068",45,1,0,1,17,10.4433378553427
"29828",38,1,0,1,18,9.91763697564055
"559890",47,1,0,1,7,9.79840477608298
"560078",48,1,0,1,14,9.7412626974413
"380234",31,2,0,1,12,9.21084024701783
"466603",50,2,0,1,13,9.61613875787447
"402893",30,1,0,1,18,9.61613875787447
"416260",31,1,0,1,14,9.29697667863573
"117797",38,1,0,1,10,9.45759099863363
"487909",57,1,0,1,12,9.47308917788275
"410874",36,2,0,2,12,9.30610499396056
"109180",32,1,0,1,16,9.90373752129133
"173359",34,1,0,1,13,9.77593823158915
"491523",41,2,0,1,12,9.39307850865535
"364369",31,1,0,1,19,9.5822486965555
"158503",37,2,0,1,12,7.06902342657826
"144942",31,1,0,1,18,10.1288286873938
"309913",51,2,0,1,12,8.8209946457479
"386190",37,1,0,1,12,9.89116190284549
"310066",57,2,0,1,12,8.70034773451408
"74348",60,1,0,1,12,9.79840477608298
"438336",34,1,0,1,13,9.81328928461798
"400493",42,1,0,2,12,9.04840950482996
"420324",52,1,0,1,16,9.85245738142335
"924",30,2,0,1,15,9.47308917788275
"426549",53,1,0,1,9,9.19877373560472
"474794",54,2,0,1,12,9.80173164358174
"341809",35,2,0,1,12,9.09436819572376
"186403",42,2,0,1,12,8.96251983294953
"381660",30,2,0,1,17,9.79840477608298
"327295",45,2,0,1,12,9.11657899216171
"304192",30,2,0,1,12,7.9391588179568
"220500",34,2,0,1,11,8.98782162543081
"455507",31,2,0,1,20,9.43388384331172
"476848",33,2,0,1,12,9.7412626974413
"512676",52,2,0,1,12,9.7412626974413
"587803",57,2,0,1,12,8.51819269174932
"213377",38,1,0,1,12,9.39307850865535
"153423",55,1,0,1,11,10.0197138215043
"34574",43,1,0,1,7,7.27586460054653
"110100",57,1,0,1,10,9.54716968769421
"230974",32,2,0,1,15,9.03300635669327
"398091",40,1,0,1,12,10.0434668625896
"477808",32,2,0,2,16,9.43388384331172
"529715",39,2,0,1,12,7.24779258176785
"469816",32,2,0,2,11,7.6425241342329
"533835",31,2,0,1,14,8.78492762605832
"432950",45,1,0,1,8,8.51819269174932
"86635",36,1,0,1,15,9.80945156060953
"562582",56,1,0,2,15,9.21084024701783
"182053",30,1,0,2,15,8.61341204915678
"386229",50,1,0,1,12,9.39307850865535
"495070",35,2,0,2,13,9.41694795465029
"393369",46,2,0,1,10,8.51819269174932
"288510",47,2,0,2,16,7.9355873855892
"339272",59,1,0,1,12,9.10553525761006
"583295",38,2,0,1,19,8.64909826229618
"495871",30,2,0,2,14,9.85245738142335
"557420",42,1,0,1,10,7.09423484592476
"343681",51,2,0,1,12,9.65918420338629
"483229",44,2,0,2,13,8.52615293278771
"479537",30,2,0,1,16,9.39972029313758
"244517",47,1,0,2,7,8.98782162543081
"191393",49,1,0,1,10,7.34277918933185
"413932",30,1,0,1,16,10.341903760784
"99543",55,1,0,1,8,9.61613875787447
"296198",46,2,0,1,9,9.2529208195113
"583979",55,1,0,2,9,8.05674377497531
"128727",35,1,0,1,17,9.85245738142335
"565582",49,2,0,1,20,8.29529885950246
"126618",54,1,0,1,9,9.21084024701783
"53037",36,1,0,2,4,7.24779258176785
"544248",31,1,0,1,11,8.70034773451408
"12721",37,1,0,1,16,9.55002173953834
"144707",32,1,0,2,19,9.15957325492253
"386642",32,2,0,1,12,5.10594547390058
"564151",56,1,0,1,10,9.77252428801732
"342440",30,1,0,1,14,9.39307850865535
"511079",39,2,0,1,16,6.91274282049318
"190502",35,1,0,1,10,6.9985096422506
"238483",49,1,0,2,11,8.81951754060489
"293719",41,2,0,1,13,8.51819269174932
"14934",30,2,0,1,17,8.20111164444276
"386703",34,2,0,1,19,8.34402957240705
"343362",47,2,0,1,13,8.34877453979127
"428449",30,2,0,1,12,7.57814547241947
"175191",56,2,0,1,7,5.89989735358249
"492833",35,2,0,1,12,9.19166710671056
"108749",44,1,0,1,13,9.85245738142335
"568824",30,1,0,1,12,8.84000106584339
"281578",47,1,0,1,8,8.86714558959414
"116824",33,1,0,1,16,9.30610499396056
"15053",49,1,0,1,8,8.6919864817894
"543689",35,2,0,1,12,9.28776426894099
"116792",34,1,0,1,12,9.28033274379622
"386752",40,1,0,1,12,9.75062770589179
"519516",32,1,0,1,18,7.96032362914884
"401902",32,2,0,1,14,9.21084024701783
"480983",38,1,0,1,11,8.22013395715186
"127765",35,2,0,1,16,9.54716968769421
"348372",42,2,0,1,20,10.1387572836482
"562540",55,2,0,1,12,9.67878027924574
"229319",39,2,0,2,7,6.05208916892442
"102478",32,2,0,1,12,8.51819269174932
"125870",54,2,0,1,15,9.43388384331172
"187768",52,2,0,1,8,8.97525074964357
"185474",30,1,0,1,12,9.95251578360348
"355069",43,1,0,1,8,9.29697667863573
"73748",31,2,0,1,16,9.35832924968963
"68800",37,1,0,2,5,7.53101633207792
"558572",31,1,0,1,15,9.19064773863045
"399765",31,2,0,1,16,10.0649684434582
"15155",31,1,0,1,13,8.47741232140439
"64485",31,1,0,1,17,9.97604074521784
"60367",34,1,0,1,16,9.10553525761006
"303086",31,2,0,1,14,9.67690057944416
"359321",35,1,0,1,12,9.62145615159316
"382039",34,1,0,2,16,5.72031177660741
"313069",32,1,0,1,12,8.85437945877111
"102408",41,1,0,1,4,9.38050499849951
"381837",46,1,0,1,10,9.62145615159316
"597090",44,1,0,1,9,9.47308917788275
"166017",54,2,0,1,8,9.21084024701783
"311583",54,1,0,1,6,9.3426835589639
"400976",40,2,0,1,12,8.47741232140439
"73533",57,2,0,1,16,10.086017420965
"350648",32,1,0,1,12,9.91763697564055
"32271",51,1,0,1,20,10.4342628516097
"586986",33,1,0,1,14,7.51479976048867
"375013",32,1,0,1,12,10.021492785727
"138229",37,1,0,1,12,8.16194579946869
"8327",31,2,0,1,12,9.05777177333158
"166625",56,2,0,1,10,9.08307502093031
"276726",35,1,0,2,16,8.61341204915678
"49144",32,1,0,1,12,9.90373752129133
"593490",47,2,0,1,14,9.28776426894099
"73530",49,1,0,1,12,9.40137386937216
"267794",38,1,0,1,4,8.00803284696931
"244347",39,1,0,1,16,10.3091193134236
"175272",46,2,0,1,16,8.23084356419823
"446611",46,1,0,1,12,9.15957325492253
"121922",36,1,0,2,8,8.29529885950246
"408172",32,2,0,1,10,9.04840950482996
"358959",34,2,0,1,16,9.10219821335648
"134847",60,2,0,1,8,8.57640505104808
"432163",34,1,0,1,16,9.6737598733449
"485803",31,1,0,1,12,9.71141864428729
"350842",55,2,0,1,9,9.07738024471995
"124035",31,1,0,1,12,9.39307850865535
"595547",60,1,0,1,12,7.9912539298402
"268054",30,1,0,2,9,8.78032639094661
"218523",30,2,0,1,14,9.21084024701783
"220168",58,1,0,2,6,6.98933526597456
"292212",42,1,0,1,10,7.44132038971762
"235348",33,1,0,1,11,9.39307850865535
"117429",57,1,0,1,12,10.1660441062072
"90685",35,2,0,2,16,9.10553525761006
"587429",32,2,0,1,12,9.21084024701783
"332972",34,2,0,1,15,8.80911625812527
"371451",33,1,0,1,12,9.82741611558483
"172855",30,2,0,1,16,9.39307850865535
"413778",32,2,0,1,12,9.3461815948876
"430103",40,1,0,1,14,6.40522845803084
"52372",31,1,0,2,16,8.85437945877111
"277248",60,1,0,2,3,6.55819780281227
"226829",38,1,0,1,12,9.33829373628664
"200704",39,1,0,1,6,5.32300997913841
"299721",41,2,0,1,12,9.56906321753222
"584280",42,2,0,1,13,9.39307850865535
"489505",31,2,0,2,11,8.81951754060489
"495277",30,2,0,1,14,9.7412626974413
"161439",38,1,0,1,18,9.68065645240396
"16205",41,2,0,1,13,9.34180713471849
"391091",30,2,0,1,12,9.29880901996379
"217141",39,1,0,1,10,7.31654817718298
"124110",36,2,0,1,19,9.87122259194885
"236219",32,2,0,2,15,9.30610499396056
"568899",31,1,0,1,12,8.51819269174932
"401363",36,1,0,1,13,9.79840477608298
"262653",33,2,0,1,18,9.7599058240581
"502245",31,1,0,1,20,8.51819269174932
"92339",47,2,0,2,12,8.96890555068972
"400609",37,1,0,1,16,9.79840477608298
"134999",57,1,0,1,10,9.46070990954398
"224094",31,2,0,2,17,9.46070990954398
"539179",35,2,0,1,13,9.28683834294891
"376790",30,2,0,1,12,9.10553525761006
"494713",31,1,0,2,10,6.91274282049318
"418386",31,2,0,2,12,9.68812614166397
"77123",36,2,0,1,14,9.03061544102949
"575701",53,2,0,1,12,9.30610499396056
"249589",58,2,0,1,4,8.92332474406756
"129105",40,2,0,1,12,9.68812614166397
"591386",42,2,0,1,12,7.32974968904151
"303343",59,1,0,1,16,9.7240617988542
"348754",37,1,0,1,12,9.5822486965555
"284221",51,1,0,1,16,9.35053700246947
"244514",30,2,0,1,12,8.98782162543081
"168953",31,1,0,1,13,8.78032639094661
"115245",53,1,0,1,16,9.40549588675022
"464093",31,1,0,1,18,9.69307511557565
"118624",30,2,0,2,14,9.39806397805913
"155803",31,1,0,1,13,9.90373752129133
"408732",37,2,0,1,10,8.24931374626064
"315981",46,1,0,1,14,9.40960098282706
"485090",36,2,0,2,12,8.91798070997329
"550644",44,1,0,1,14,9.10775378320108
"267496",46,1,0,1,12,5.27299955856375
"196642",33,1,0,1,12,8.82688134413063
"513997",53,1,0,1,11,9.69677083890745
"189897",45,1,0,1,20,8.68185981297147
"16771",33,2,0,1,17,9.61613875787447
"378570",41,1,0,1,14,8.86149186428691
"289889",44,1,0,1,18,9.7412626974413
"108232",43,2,0,1,12,9.61613875787447
"459479",45,2,0,1,12,9.39307850865535
"597149",36,1,0,1,12,9.46846489218564
"239751",35,2,0,2,6,6.05208916892442
"234696",30,2,0,2,9,9.77024183338877
"445923",30,1,0,1,14,9.21084024701783
"288133",47,2,0,2,10,9.19877373560472
"356462",35,2,0,1,12,8.81951754060489
"501184",40,1,0,1,14,9.7412626974413
"184422",44,1,0,1,12,9.90373752129133
"524500",31,2,0,1,16,9.61613875787447
"132719",38,1,0,1,12,9.06009870864564
"194252",33,1,0,1,12,9.25674674479034
"386856",31,1,0,1,16,10.7790604511317
"370148",31,1,0,1,9,6.91274282049318
"111036",50,2,0,1,12,9.68065645240396
"332073",31,2,0,2,11,7.68478394352278
"28186",43,2,0,1,16,10.5188083176316
"592548",45,1,0,1,7,5.37063802812766
"91511",49,2,0,1,14,9.39307850865535
"495419",35,1,0,2,10,9.54716968769421
"298907",42,2,0,1,17,8.72826416149618
"194224",31,1,0,1,13,9.79840477608298
"87821",32,2,0,1,19,10.1621912792489
"340274",33,2,0,1,12,9.39307850865535
"309937",54,2,0,1,9,8.9085593751449
"379565",35,2,0,1,12,9.83974871156912
"531465",30,2,0,1,12,9.16272451803452
"562648",30,1,0,2,13,9.30610499396056
"552430",31,1,0,2,18,9.52551600873689
